node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
92,1,0,-0.9998213528280523,-1,0.5031661533758576,0.8964935193713939,-0.9639988142186422,1,1,0.0,0.0,0.0,10.5,0.4204220735787452,0.0,0.0,0.0,10.5,-0.9998213528280523,-1,1,0.8964935193713939
93,1,0,-0.9995805716929469,-1,0.5495866095887226,0.841239761849452,-0.9639600077890157,0,0,0.0,0.0,0.0,10.5,0.43905008638645493,0.0,0.0,0.0,10.5,-0.9995805716929469,-1,1,0.841239761849452
94,3,0,-0.9997358820597742,-1,0.43706110252873454,0.692398630966167,-0.963985905572755,0,0,0.0,0.0,0.0,7.0,0.45817358911002404,0.0,0.0,0.0,7.0,-0.9997358820597742,-1,3,0.692398630966167
95,3,0,0.2731690671645158,1,0.6721348288700166,1.0,0.49777069073618607,1,1,0.0,0.0,0.0,9.0,0.5365779348668462,0.0,0.0,0.0,9.0,0.2731690671645158,1,3,1.0
96,1,0,0.5566466210134844,1,0.7478922502083247,1.0,0.805223420116306,1,1,0.0,0.0,0.0,10.5,0.4933220958903637,0.0,0.0,0.0,10.5,0.5566466210134844,1,1,1.0
97,4,0,-0.9996466124480401,-1,0.3480350320876828,0.6145890707051012,-0.9639705171620377,0,0,0.0,0.0,0.0,11.0,0.3794968722343274,0.0,0.0,0.0,11.0,-0.9996466124480401,-1,4,0.6145890707051012
98,1,0,0.11851173096370007,1,0.6419139306211329,1.0,0.23268232125494218,1,1,0.0,0.0,0.0,10.5,0.4933220958903637,0.0,0.0,0.0,10.5,0.11851173096370007,1,1,1.0
99,1,0,-0.9996347389246117,-1,0.6067831115270268,0.9240698669162161,-0.9639685983541594,0,0,0.0,0.0,0.0,11.0,0.4933220958903637,0.0,0.0,0.0,11.0,-0.9996347389246117,-1,1,0.9240698669162161
100,3,0,-0.9996269091098023,-1,0.513854299567589,0.804518826750178,-0.9639673329705415,0,0,0.0,0.0,0.0,11.0,0.46493309088539836,0.0,0.0,0.0,11.0,-0.9996269091098023,-1,3,0.804518826750178
101,4,0,0.25765016836695925,1,0.31311814032449614,0.4944871986448217,0.47406466468142805,0,0,0.0,0.0,0.0,6.0,0.35942351987193194,0.0,0.0,0.0,6.0,0.25765016836695925,1,4,0.4944871986448217
102,3,0,-0.9995436736086238,-1,0.6771393551496259,1.0,-0.9639538785070676,1,1,0.0,0.0,0.0,11.0,0.5214578355266075,0.0,0.0,0.0,11.0,-0.9995436736086238,-1,3,1.0
103,0,0,0.6224321113338069,1,0.7763757713772996,1.0,0.8468372028191816,0,0,0.0,0.0,0.0,11.0,0.45016600268752216,0.0,0.0,0.0,11.0,0.6224321113338069,1,0,1.0
104,1,0,-0.9996181861289787,-1,0.6331017993401682,1.0,-0.9639659231901655,1,1,0.0,0.0,0.0,11.0,0.44885884393155157,0.0,0.0,0.0,11.0,-0.9996181861289787,-1,1,1.0
105,1,0,0.3906437230963821,1,0.7507159979754405,1.0,0.6534450456932808,1,1,0.0,0.0,0.0,10.0,0.4933220958903637,0.0,0.0,0.0,10.0,0.3906437230963821,1,1,1.0
106,2,0,0.014467416737836861,1,0.7905111589687999,1.0,0.02892676119430686,0,0,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,0.014467416737836861,1,2,1.0
